k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,128,1,373.17,610.40,27.607628,0.46,1409.16,4.86
28,16,1,2.0,256,1,385.22,727.03,49.479442,0.82,2048.21,5.43
29,16,1,4.0,512,1,386.24,949.03,87.174884,1.45,2336.21,6.16
30,16,1,8.0,1024,1,391.04,1145.90,163.559475,2.73,4096.35,6.56
31,16,1,16.0,1024,1,392.41,1188.31,318.637196,5.31,6945.20,6.74
32,16,1,32.0,1024,1,390.98,1041.17,651.458300,10.86,13088.62,6.59
