k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,649.69,21.615927,0.36,2816.42,6.21
28,16,1,2.0,1024,1,100.00,672.34,39.477458,0.66,4352.39,6.80
29,16,1,4.0,1024,1,99.99,836.17,70.445058,1.17,7424.85,7.62
30,16,1,8.0,1024,1,99.99,907.17,136.415264,2.27,13568.96,7.87
31,16,1,16.0,1024,1,99.99,935.74,269.130034,4.49,25856.41,7.98
32,16,1,32.0,1024,1,198.90,1005.53,675.900956,11.27,25536.83,6.35
