k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,256,1,198.80,225.62,40.063630,0.67,2048.89,3.35
28,16,1,2.0,512,1,199.40,238.75,73.835304,1.23,2496.28,3.64
29,16,1,4.0,1024,1,199.16,306.61,125.674536,2.09,4096.52,4.27
30,16,1,8.0,1024,1,199.45,332.90,237.742543,3.96,7104.48,4.52
31,16,1,16.0,1024,1,199.42,324.00,475.543657,7.93,13248.82,4.52
32,16,1,32.0,1024,1,198.90,260.41,1048.427764,17.47,25537.34,4.10
