k,threads_compute,threads_io,file_size_gb,write_batch_mb,read_batch,storage_efficiency_pct,overall_io_throughput_mb_s,total_time_s,total_time_min,peak_memory_mb,total_throughput_mh_s
27,16,1,1.0,512,1,99.99,171.17,25.960220,0.43,2816.57,5.17
28,16,1,2.0,1024,1,100.00,165.55,48.787396,0.81,4352.95,5.50
29,16,1,4.0,1024,1,99.99,189.29,87.102062,1.45,7424.61,6.16
30,16,1,8.0,1024,1,99.99,178.76,173.087026,2.88,13568.40,6.20
31,16,1,16.0,1024,1,99.99,169.14,348.233654,5.80,25857.16,6.17
32,16,1,32.0,1024,1,198.90,263.86,1045.645044,17.43,25537.23,4.11
